"X","cell_ID","dataset.suffix","cell_centroid_x","cell_centroid_y","Area","nucleus_centroid_x","nucleus_centroid_y","nucleus_area","z_level","radius"
298270,3073167544,1,1633.68774414062,1494.74536132812,29.4870323203504,1633.49340820312,1494.56213378906,23.7070321105421,12,3.06366021317451
298271,3073173113,1,1622.26098632812,1541.02014160156,12.6889067105949,1622.3369140625,1541.00036621094,8.48937530815601,12,2.00972745685732
298273,3073186224,1,1639.66650390625,1538.10498046875,85.1646905913949,1640.86633300781,1537.94384765625,34.0929699875414,12,5.20660762579865
298274,3073190388,1,1633.02233886719,1542.197265625,64.2121898308396,1632.5830078125,1542.0380859375,16.3465630933642,12,4.52099268266014
298275,3073206171,1,1626.74108886719,1492.76342773438,39.1053139194846,1626.88195800781,1492.556640625,27.3195322416723,12,3.52811678135695
298276,3073212938,1,1619.37255859375,1493.64453125,36.5765638276935,1619.39501953125,1493.39916992188,27.0034384801984,12,3.4121374340708
298277,3073223856,1,1640.07775878906,1494.95935058594,39.1053139194846,1640.11462402344,1495.23486328125,26.9582822285593,12,3.52811678135695
298278,3073234369,1,1614.40295410156,1541.7392578125,46.3754704333842,1615.39123535156,1541.61633300781,29.5321885719895,12,3.84210498494904
298279,3073244201,1,1614.60791015625,1493.52001953125,36.4862513244152,1614.73413085938,1493.50341796875,25.9648446924984,12,3.40792231518675
298280,3073244543,1,1622.33483886719,1544.46813964844,22.0814070515335,1621.26965332031,1544.23071289062,11.8760941810906,12,2.6511752422938
298281,3073322060,1,1617.40234375,1544.72399902344,14.133906763047,1617.60974121094,1544.58471679688,12.1470316909254,15,2.12107573016095
298282,3073326098,1,1635.54174804688,1489.06530761719,54.0520332120359,1635.08642578125,1489.41674804688,33.5059387162328,12,4.14792677608051
298283,3073337562,1,1628.662109375,1488.1474609375,19.7332819662988,1628.51843261719,1488.57543945312,10.4762503802776,12,2.50625193001925
298284,3073339001,1,1622.68029785156,1488.00854492188,38.9246889129281,1622.79174804688,1488.27966308594,28.0871885195374,12,3.51995927499362
298285,3073345408,1,1619.57287597656,1548.40734863281,33.1898449547589,1619.44836425781,1548.31994628906,25.3326571695507,12,3.25033164000336
298286,3073347530,1,1616.33532714844,1487.11047363281,35.0864075236022,1616.01220703125,1487.22119140625,22.1265633031726,12,3.34190819524354
298287,3073353175,1,1633.54016113281,1549.01806640625,54.4132832251489,1634.00817871094,1549.34497070312,15.3531255573034,15,4.16176476873496
298288,3073354898,1,1624.41101074219,1551.08557128906,60.6900022029877,1623.48449707031,1551.8984375,28.267813526094,12,4.3952505837241
298289,3073365084,1,1625.06994628906,1482.92980957031,33.3704699613154,1625.18017578125,1482.75122070312,24.2037508785725,12,3.25916407922122
298290,3073371090,1,1640.66943359375,1549.78137207031,61.9543772488832,1640.32641601562,1550.080078125,15.3982818089426,12,4.44079843842069
298291,3073371788,1,1630.52270507812,1483.01635742188,30.6610948629677,1630.50549316406,1482.51245117188,21.7653132900596,12,3.12405659617454
298292,3073412379,1,1635.65893554688,1482.06359863281,44.5240641161799,1635.67272949219,1482.16357421875,29.9837510883808,12,3.76463142701394
298293,3073451946,1,1628.91223144531,1553.85717773438,23.6618758589029,1628.83996582031,1554.43957519531,9.1215628311038,12,2.74441414723477
298294,3073457862,1,1616.05969238281,1553.07678222656,37.118438847363,1615.92761230469,1552.83630371094,25.7390634343028,12,3.43731960178627
298295,3073461057,1,1614.48461914062,1482.42810058594,28.4935947842896,1614.57788085938,1482.5068359375,19.0107819400728,12,3.0116096879832
298296,3073462762,1,1640.90930175781,1482.26867675781,31.3835948891938,1640.78259277344,1482.25646972656,17.2045318745077,12,3.16065001498386
298297,3073471022,1,1619.36755371094,1480.29833984375,37.3893763571978,1619.18811035156,1479.869140625,26.6421884670854,12,3.44984175473927
298298,3073487104,1,1633.36950683594,1557.24536132812,63.1284397915006,1632.97802734375,1557.50805664062,33.8671887293458,12,4.48267849449331
298299,3073488174,1,1624.07177734375,1557.85461425781,38.1570326350629,1624.22351074219,1558.02209472656,20.3203132376075,12,3.48507685929279
298300,3073498685,1,1631.18225097656,1477.01232910156,26.2809384539723,1630.55041503906,1477.38415527344,14.3145317696035,12,2.89231438956541
298301,3073500838,1,1626.25805664062,1477.42846679688,26.7776572220027,1626.35925292969,1477.3095703125,22.1265633031726,12,2.91951931362069
298302,3073505931,1,1621.83837890625,1475.78381347656,24.023125872016,1621.66027832031,1475.97790527344,19.7784382179379,12,2.765284517387
298303,3073517137,1,1615.07580566406,1558.53234863281,42.7178140506148,1614.97924804688,1558.31921386719,27.2743759900331,12,3.68747915634401
298304,3073523143,1,1637.80017089844,1475.83093261719,34.8154700137675,1638.23095703125,1475.81176757812,19.0107819400728,12,3.32898006865729
298305,3073523180,1,1614.14416503906,1474.90112304688,25.9196884408593,1614.5966796875,1475.70690917969,14.856406789273,12,2.87236715576704
298306,3073526935,1,1627.71240234375,1562.46716308594,26.4615634605289,1627.40417480469,1562.60461425781,12.7792192138731,12,2.90223659500153
298307,3073542089,1,1628.51159667969,1473.09838867188,14.5854692794383,1627.84399414062,1473.36206054688,8.53453155979514,15,2.15469233680244
298308,3073545703,1,1617.84887695312,1561.84460449219,20.2300007343292,1617.82556152344,1561.900390625,11.7406254261732,12,2.53759910766897
298309,3073558622,1,1617.72326660156,1472.08813476562,43.3951578252017,1618.20703125,1472.90783691406,24.7907821498811,12,3.7165989490753
298310,3073572422,1,1621.64685058594,1564.62878417969,49.6718768030405,1621.89916992188,1563.26049804688,25.2875009179115,12,3.9763110355845
